"","animal","ID","lac12","lac_wk.","yearwk","yearmo","DIM","ch4clean","dfpcm","Sire","Dam"
"3070","PL005254374587","PL005254374587",1,11,"2015--37","2015--09",80,345.196083082761,28.94171,"DK250027","PL005154413171"
"3071","PL005254374587","PL005254374587",1,15,"2015--41","2015--10",109,402.917674712199,28.680308,"DK250027","PL005154413171"
"3072","PL005254374587","PL005254374587",1,16,"2015--41","2015--10",112,381.256187760451,26.618455,"DK250027","PL005154413171"
"3073","PL005254374587","PL005254374587",1,11,"2015--37","2015--09",81,413.183246303129,29.188775,"DK250027","PL005154413171"
"3074","PL005254374587","PL005254374587",1,12,"2015--38","2015--09",88,360.030989512078,25.135872,"DK250027","PL005154413171"
"3075","PL005254374587","PL005254374587",1,22,"2015--47","2015--11",156,468.157010506524,28.433592,"DK250027","PL005154413171"
"3076","PL005254374587","PL005254374587",1,17,"2015--42","2015--10",120,336.001803423571,29.083175,"DK250027","PL005154413171"
"3077","PL005254374587","PL005254374587",1,13,"2015--39","2015--09",95,335.783080538135,28.057456,"DK250027","PL005154413171"
"3078","PL005254374587","PL005254374587",1,9,"2015--34","2015--08",65,419.555299374245,29.129391,"DK250027","PL005154413171"
"3079","PL005254374587","PL005254374587",1,17,"2015--43","2015--10",124,407.431875774026,26.26398,"DK250027","PL005154413171"
"3080","PL005254374587","PL005254374587",1,19,"2015--45","2015--11",136,393.440362590586,26.815034,"DK250027","PL005154413171"
"3081","PL005254374587","PL005254374587",1,23,"2015--49","2015--12",164,455.94894060125,25.237224,"DK250027","PL005154413171"
"3082","PL005254374587","PL005254374587",1,8,"2015--33","2015--08",57,363.495549561214,26.32689,"DK250027","PL005154413171"
"3083","PL005254374587","PL005254374587",1,20,"2015--46","2015--11",143,369.851789849535,28.187754,"DK250027","PL005154413171"
"3084","PL005254374587","PL005254374587",1,8,"2015--34","2015--08",60,318.869577570667,25.942735,"DK250027","PL005154413171"
"3085","PL005254374587","PL005254374587",1,18,"2015--44","2015--11",129,354.888590124669,28.263816,"DK250027","PL005154413171"
"3086","PL005254374587","PL005254374587",1,16,"2015--42","2015--10",116,457.566701553677,29.223297,"DK250027","PL005154413171"
"3087","PL005254374587","PL005254374587",1,9,"2015--35","2015--08",66,372.35802604181,29.73794,"DK250027","PL005154413171"
"3088","PL005254374587","PL005254374587",1,11,"2015--36","2015--09",79,448.133063845475,29.761024,"DK250027","PL005154413171"
"3089","PL005254374587","PL005254374587",1,11,"2015--37","2015--09",83,373.131385998261,27.992379,"DK250027","PL005154413171"
"3090","PL005254374587","PL005254374587",1,18,"2015--43","2015--11",128,470.574893144357,28.81629,"DK250027","PL005154413171"
"3091","PL005254374587","PL005254374587",1,13,"2015--39","2015--09",96,472.04013293749,31.218275,"DK250027","PL005154413171"
"3092","PL005254374587","PL005254374587",1,19,"2015--44","2015--11",133,432.011979565779,24.6738,"DK250027","PL005154413171"
"3093","PL005254374587","PL005254374587",1,21,"2015--46","2015--11",147,340.922199690661,28.998475,"DK250027","PL005154413171"
"3094","PL005254374587","PL005254374587",1,15,"2015--41","2015--10",108,422.601409501011,28.712048,"DK250027","PL005154413171"
"3095","PL005254374587","PL005254374587",1,10,"2015--35","2015--09",72,331.661416276923,23.543514,"DK250027","PL005154413171"
"3096","PL005254374587","PL005254374587",1,21,"2015--46","2015--11",149,395.173761065969,27.548928,"DK250027","PL005154413171"
"3097","PL005254374587","PL005254374587",1,15,"2015--40","2015--10",105,361.054644419952,25.926656,"DK250027","PL005154413171"
"3098","PL005254374587","PL005254374587",1,21,"2015--46","2015--11",148,407.814566642865,28.808017,"DK250027","PL005154413171"
"3099","PL005254374587","PL005254374587",1,13,"2015--38","2015--09",92,354.241500634727,27.711874,"DK250027","PL005154413171"
"3100","PL005254374587","PL005254374587",1,20,"2015--45","2015--11",140,378.912988357828,28.362972,"DK250027","PL005154413171"
"3101","PL005254374587","PL005254374587",1,14,"2015--40","2015--10",101,413.51841903378,28.40572,"DK250027","PL005154413171"
"3102","PL005254374587","PL005254374587",1,21,"2015--47","2015--11",151,335.932169331241,23.876622,"DK250027","PL005154413171"
"3103","PL005254374587","PL005254374587",1,21,"2015--47","2015--11",153,381.241568571072,23.151282,"DK250027","PL005154413171"
"3104","PL005254374587","PL005254374587",1,7,"2015--33","2015--08",53,274.273395133473,24.315515,"DK250027","PL005154413171"
"3105","PL005254374587","PL005254374587",1,17,"2015--42","2015--10",121,465.813948307722,29.82408,"DK250027","PL005154413171"
"3106","PL005254374587","PL005254374587",1,9,"2015--35","2015--09",69,360.597617100358,26.37922,"DK250027","PL005154413171"
"3107","PL005254374587","PL005254374587",1,20,"2015--46","2015--11",144,365.752371223332,27.959439,"DK250027","PL005154413171"
"3108","PL005254374587","PL005254374587",1,13,"2015--38","2015--09",91,408.752576622877,31.19192,"DK250027","PL005154413171"
"3109","PL005254374587","PL005254374587",1,17,"2015--43","2015--10",122,424.13484496362,27.91144,"DK250027","PL005154413171"
"3110","PL005254374594","PL005254374594",1,11,"2015--36","2015--09",81,413.970319553248,29.195388,"DK250027","PL005250234922"
"3111","PL005254374594","PL005254374594",1,18,"2015--43","2015--10",131,360.597878264711,31.062348,"DK250027","PL005250234922"
"3112","PL005254374594","PL005254374594",1,17,"2015--41","2015--10",119,324.048301161582,29.854035,"DK250027","PL005250234922"
"3113","PL005254374594","PL005254374594",1,7,"2015--32","2015--08",55,323.589770662683,30.401794,"DK250027","PL005250234922"
"3114","PL005254374594","PL005254374594",1,20,"2015--45","2015--11",143,378.528832928797,31.935072,"DK250027","PL005250234922"
"3115","PL005254374594","PL005254374594",1,22,"2015--46","2015--11",155,438.881557665904,31.178002,"DK250027","PL005250234922"
"3116","PL005254374594","PL005254374594",1,18,"2015--43","2015--10",130,394.019459953599,30.872112,"DK250027","PL005250234922"
"3117","PL005254374594","PL005254374594",1,21,"2015--46","2015--11",153,367.910560237631,32.474928,"DK250027","PL005250234922"
"3118","PL005254374594","PL005254374594",1,21,"2015--45","2015--11",147,398.44967525804,31.191745,"DK250027","PL005250234922"
"3119","PL005254374594","PL005254374594",1,19,"2015--43","2015--11",134,340.533298301554,31.316958,"DK250027","PL005250234922"
"3120","PL005254374594","PL005254374594",1,10,"2015--35","2015--09",74,513.659131346398,31.8695,"DK250027","PL005250234922"
"3121","PL005254374594","PL005254374594",1,19,"2015--44","2015--11",135,387.49280694678,30.437748,"DK250027","PL005250234922"
"3122","PL005254374594","PL005254374594",1,13,"2015--38","2015--09",95,290.096216066068,26.7575,"DK250027","PL005250234922"
"3123","PL005254374594","PL005254374594",1,8,"2015--33","2015--08",59,292.217474578894,26.96064,"DK250027","PL005250234922"
"3124","PL005254374594","PL005254374594",1,16,"2015--41","2015--10",116,372.054793369835,29.805815,"DK250027","PL005250234922"
"3125","PL005254374594","PL005254374594",1,10,"2015--34","2015--08",70,401.141064711822,31.56085,"DK250027","PL005250234922"
"3126","PL005254374594","PL005254374594",1,12,"2015--37","2015--09",89,436.77087557732,30.264965,"DK250027","PL005250234922"
"3127","PL005254374594","PL005254374594",1,11,"2015--35","2015--09",78,383.518500596505,31.170425,"DK250027","PL005250234922"
"3128","PL005254374594","PL005254374594",1,13,"2015--38","2015--09",97,341.649212140405,28.219352,"DK250027","PL005250234922"
"3129","PL005254374594","PL005254374594",1,22,"2015--47","2015--11",157,314.006526222314,25.219467,"DK250027","PL005250234922"
"3130","PL005254374594","PL005254374594",1,22,"2015--47","2015--11",158,316.520406925268,28.310424,"DK250027","PL005250234922"
"3131","PL005254374594","PL005254374594",1,14,"2015--39","2015--09",101,387.721775666713,31.136927,"DK250027","PL005250234922"
"3132","PL005254374594","PL005254374594",1,18,"2015--42","2015--10",127,374.734127692878,30.945474,"DK250027","PL005250234922"
"3133","PL005254374594","PL005254374594",1,12,"2015--37","2015--09",90,363.969644246832,29.369873,"DK250027","PL005250234922"
"3134","PL005254374594","PL005254374594",1,13,"2015--38","2015--09",93,389.356481155563,28.483436,"DK250027","PL005250234922"
"3135","PL005254374594","PL005254374594",1,23,"2015--47","2015--11",162,398.603720770254,29.269204,"DK250027","PL005250234922"
"3136","PL005254374594","PL005254374594",1,16,"2015--41","2015--10",118,299.217115079472,27.511848,"DK250027","PL005250234922"
"3137","PL005254374594","PL005254374594",1,10,"2015--35","2015--09",73,341.149881857762,31.377174,"DK250027","PL005250234922"
"3138","PL005254374594","PL005254374594",1,16,"2015--41","2015--10",115,325.423739730822,29.945793,"DK250027","PL005250234922"
"3139","PL005254374594","PL005254374594",1,14,"2015--38","2015--09",98,242.914924878005,28.550673,"DK250027","PL005250234922"
"3140","PL005254374594","PL005254374594",1,12,"2015--37","2015--09",86,375.94760571869,30.901332,"DK250027","PL005250234922"
"3141","PL005254374594","PL005254374594",1,13,"2015--37","2015--09",91,380.739405281107,30.382452,"DK250027","PL005250234922"
"3142","PL005254374594","PL005254374594",1,21,"2015--46","2015--11",151,254.032857271677,31.3082,"DK250027","PL005250234922"
"3143","PL005254374594","PL005254374594",1,17,"2015--41","2015--10",120,363.917530308633,30.958144,"DK250027","PL005250234922"
"3144","PL005254374594","PL005254374594",1,20,"2015--44","2015--11",140,334.217988024208,30.436217,"DK250027","PL005250234922"
"3145","PL005254374594","PL005254374594",1,19,"2015--44","2015--11",139,269.862551905281,31.585092,"DK250027","PL005250234922"
"3146","PL005254374594","PL005254374594",1,14,"2015--39","2015--09",102,425.831599538708,31.5456,"DK250027","PL005250234922"
"3147","PL005254374594","PL005254374594",1,13,"2015--38","2015--09",94,360.477379604538,27.083,"DK250027","PL005250234922"
"3148","PL005254374594","PL005254374594",1,9,"2015--34","2015--08",66,339.780103307005,29.783754,"DK250027","PL005250234922"
"3149","PL005254374594","PL005254374594",1,15,"2015--39","2015--10",105,436.248443383429,30.123912,"DK250027","PL005250234922"
"3150","PL005254374594","PL005254374594",1,19,"2015--44","2015--11",136,338.324474397634,28.785359,"DK250027","PL005250234922"
"3151","PL005254374594","PL005254374594",1,20,"2015--45","2015--11",144,360.973685801936,31.81189,"DK250027","PL005250234922"
"3152","PL005254374594","PL005254374594",1,15,"2015--40","2015--10",107,362.677342103571,30.056176,"DK250027","PL005250234922"
"3153","PL005254374594","PL005254374594",1,11,"2015--36","2015--09",82,376.602904250117,30.165372,"DK250027","PL005250234922"
"3154","PL005254374594","PL005254374594",1,16,"2015--41","2015--10",114,392.562098135129,29.122038,"DK250027","PL005250234922"
"3155","PL005254374600","PL005254374600",1,13,"2015--37","2015--09",97,336.542308582267,37.984648,"US61898306","PL005159455206"
"3156","PL005254374600","PL005254374600",1,5,"2015--29","2015--07",36,261.50467492452,29.73462,"US61898306","PL005159455206"
"3157","PL005254374600","PL005254374600",1,12,"2015--36","2015--09",89,323.872921992395,36.420424,"US61898306","PL005159455206"
"3158","PL005254374600","PL005254374600",1,10,"2015--34","2015--08",76,341.658843238082,38.080272,"US61898306","PL005159455206"
"3159","PL005254374600","PL005254374600",1,11,"2015--35","2015--09",80,530.31940061948,37.437146,"US61898306","PL005159455206"
"3160","PL005254374600","PL005254374600",1,4,"2015--28","2015--07",32,406.481835199312,32.652263,"US61898306","PL005159455206"
"3161","PL005254374600","PL005254374600",1,9,"2015--33","2015--08",64,310.298646312704,31.308822,"US61898306","PL005159455206"
"3162","PL005254374600","PL005254374600",1,15,"2015--38","2015--09",105,400.836615989728,37.263292,"US61898306","PL005159455206"
"3163","PL005254374600","PL005254374600",1,5,"2015--29","2015--07",41,467.701382810456,34.330083,"US61898306","PL005159455206"
"3164","PL005254374600","PL005254374600",1,19,"2015--43","2015--10",137,457.485005942392,37.242154,"US61898306","PL005159455206"
"3165","PL005254374600","PL005254374600",1,18,"2015--41","2015--10",126,403.259790030321,38.593443,"US61898306","PL005159455206"
"3166","PL005254374600","PL005254374600",1,16,"2015--40","2015--10",114,375.823445454638,34.2078,"US61898306","PL005159455206"
"3167","PL005254374600","PL005254374600",1,23,"2015--46","2015--11",161,605.724354043165,35.597625,"US61898306","PL005159455206"
"3168","PL005254374600","PL005254374600",1,18,"2015--42","2015--10",128,453.095779138967,34.969962,"US61898306","PL005159455206"
"3169","PL005254374600","PL005254374600",1,18,"2015--42","2015--10",130,363.474697282354,36.664028,"US61898306","PL005159455206"
"3170","PL005254374600","PL005254374600",1,17,"2015--41","2015--10",125,453.151187562751,38.631939,"US61898306","PL005159455206"
"3171","PL005254374600","PL005254374600",1,11,"2015--35","2015--08",78,518.552123258275,37.901409,"US61898306","PL005159455206"
"3172","PL005254374600","PL005254374600",1,19,"2015--42","2015--10",133,426.382157718824,37.237421,"US61898306","PL005159455206"
"3173","PL005254374600","PL005254374600",1,7,"2015--30","2015--08",49,419.098892955686,32.57991,"US61898306","PL005159455206"
"3174","PL005254374600","PL005254374600",1,11,"2015--35","2015--09",81,455.509985584669,34.52914,"US61898306","PL005159455206"
"3175","PL005254374600","PL005254374600",1,20,"2015--44","2015--11",144,453.300501372683,34.33631,"US61898306","PL005159455206"
"3176","PL005254374600","PL005254374600",1,13,"2015--37","2015--09",92,417.672068615992,37.826482,"US61898306","PL005159455206"
"3177","PL005254374600","PL005254374600",1,22,"2015--46","2015--11",160,374.031408254121,34.983252,"US61898306","PL005159455206"
"3178","PL005254374600","PL005254374600",1,11,"2015--34","2015--08",77,398.85109780896,36.873968,"US61898306","PL005159455206"
"3179","PL005254374600","PL005254374600",1,13,"2015--37","2015--09",93,421.078639500923,38.501144,"US61898306","PL005159455206"
"3180","PL005254374600","PL005254374600",1,22,"2015--46","2015--11",157,461.108227371066,37.11785,"US61898306","PL005159455206"
"3181","PL005254374600","PL005254374600",1,10,"2015--33","2015--08",70,348.098660500109,34.957125,"US61898306","PL005159455206"
"3182","PL005254374600","PL005254374600",1,6,"2015--30","2015--07",45,355.585433349485,33.1959,"US61898306","PL005159455206"
"3183","PL005254374600","PL005254374600",1,20,"2015--43","2015--11",140,365.106745913605,37.797973,"US61898306","PL005159455206"
"3184","PL005254374600","PL005254374600",1,12,"2015--36","2015--09",86,387.875235916005,37.171737,"US61898306","PL005159455206"
"3185","PL005254374600","PL005254374600",1,14,"2015--38","2015--09",100,501.360942545424,49.691357,"US61898306","PL005159455206"
"3186","PL005254374600","PL005254374600",1,12,"2015--36","2015--09",85,383.591524305141,33.721732,"US61898306","PL005159455206"
"3187","PL005254374600","PL005254374600",1,11,"2015--35","2015--09",82,404.486158459804,34.600096,"US61898306","PL005159455206"
"3188","PL005254374600","PL005254374600",1,21,"2015--45","2015--11",152,471.461176021716,36.93553,"US61898306","PL005159455206"
"3189","PL005254374600","PL005254374600",1,5,"2015--29","2015--07",40,317.608777535932,33.118536,"US61898306","PL005159455206"
"3190","PL005254374600","PL005254374600",1,14,"2015--38","2015--09",99,400.141191348306,36.98716,"US61898306","PL005159455206"
"3191","PL005254374600","PL005254374600",1,7,"2015--31","2015--08",54,389.245721010519,35.4487,"US61898306","PL005159455206"
"3192","PL005254374600","PL005254374600",1,16,"2015--40","2015--10",116,508.385767955687,34.58521,"US61898306","PL005159455206"
"3193","PL005254374600","PL005254374600",1,22,"2015--46","2015--11",156,350.736517005538,34.913444,"US61898306","PL005159455206"
"3194","PL005254374600","PL005254374600",1,21,"2015--45","2015--11",149,358.648215660045,36.493808,"US61898306","PL005159455206"
"3195","PL005254374600","PL005254374600",1,22,"2015--46","2015--11",155,361.277264283399,34.968654,"US61898306","PL005159455206"
"3196","PL005254374600","PL005254374600",1,6,"2015--30","2015--07",44,296.921989454047,33.248442,"US61898306","PL005159455206"
"3197","PL005254374600","PL005254374600",1,12,"2015--36","2015--09",90,372.092376210981,32.28648,"US61898306","PL005159455206"
"3198","PL005254374600","PL005254374600",1,10,"2015--34","2015--08",73,344.278638178469,35.273909,"US61898306","PL005159455206"
